municipio_id,municipio_nombre,establecimiento_id,establecimiento_nombre,region_educativa,clave,cueanexo,modalidad,nivel,direccion,telefono,rpv,email,sector,dependencia,tipo_organizacion,area,ambito,desfavorabilidad,subvencion,sede_axo_ext,categoria,depend_func,cui,periodo,matricula,varones,mujeres,secciones,turnos,cue,anexo,nro_escuela,longitud,latitud
6638,Pilar,22001,ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,Región 11,0083MS0026,61986600,Educación Común,Nivel Secundario,CARACAS - 350,2322-446-4387,,ees26pilar@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,608302371,Final 2025,408,217,191,12,"MAÑANA,TARDE,VESPERTINO",619866,0,26,-58.8942024750404,-34.43368781920913
6638,Pilar,22002,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº15 ""DR. CARLOS SAAVEDRA LAMAS""",Región 11,0083MS0015,61986700,Educación Común,Nivel Secundario,LAS HORTENSIAS - 1675,2320-47-9077,,secundaria15pilar@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,608300751,Final 2025,518,247,271,14,"MAÑANA,TARDE,VESPERTINO",619867,0,15,-58.776171281778645,-34.43753804434493
6638,Pilar,22003,ESCUELA DE EDUCACIÓN SECUNDARIA Nº25,Región 11,0083MS0025,61986800,Educación Común,Nivel Secundario,MITRE - 2571,2320-40-8652,,lvillaverde@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,608300831,Final 2025,606,319,287,16,"MAÑANA,TARDE",619868,0,25,-58.81840670420552,-34.45046329864201
6539,Merlo,22004,ESCUELA DE EDUCACIÓN SECUNDARIA Nº84,Región 8,0071MS0084,62435100,Educación Común,Nivel Secundario,DE LOS ITALIANOS - 3690,220-492-4335,,secundaria84merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,607101764,Final 2025,695,330,365,22,"MAÑANA,TARDE",624351,0,84,-58.70547055572087,-34.749803806300214
6638,Pilar,22006,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº28 ""HEROES DE MALVINAS""",Región 11,0083MS0028,61987100,Educación Común,Nivel Secundario,JUAN B JUSTO Y SOLER - S/N,11-5839-2040,,secundaria28pilar@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,608300865,Final 2025,495,288,207,17,MAÑANA,619871,0,28,-58.8997376911411,-34.451270190166895
6749,San Fernando,22007,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,Región 6,0095MS0015,61987200,Educación Común,Nivel Secundario,GUATEMALA - 3061,11-4714-7093,,secundaria15sf@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,609500583,Final 2025,120,65,55,6,"MAÑANA,TARDE",619872,0,15,-58.585358970239234,-34.47764000957823
6638,Pilar,22008,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº29 ""GENERAL SAN MARTÍN""",Región 11,0083MS0029,61987300,Educación Común,Nivel Secundario,SANTA TERESA Y LOS CIPRESES - 1200,2320-62-6968,,secundaria29pilar@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,608300877,Final 2025,466,202,264,14,"MAÑANA,TARDE",619873,0,29,-58.77400883493922,-34.464205818143675
6126,Campana,22141,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,Región 11,0015MS0015,62000500,Educación Común,Nivel Secundario,GIGENA - 447,3489-15-56-8966,,secundaria15campana@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,2,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,601500184,Final 2025,354,166,188,15,"MAÑANA,TARDE,VESPERTINO",620005,0,15,-58.90614507288368,-34.23006838887247
6126,Campana,22142,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº14 ""ARA SAN JUAN""",Región 11,0015MS0014,62000600,Educación Común,Nivel Secundario,CÓRDOBA - 419,-,,secundaria14campana@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,601501046,Final 2025,376,212,164,17,"MAÑANA,TARDE",620006,0,14,-58.93420468789823,-34.18512837107433
6126,Campana,22143,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº28 ""ALIDES CRUZ""",Región 11,0015MS0028,62000700,Educación Común,Nivel Secundario,ANDRES DEL PINO - 448,3489-43-1620,,secundaria28campana@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,601500695,Final 2025,173,90,83,11,"MAÑANA,TARDE,VESPERTINO",620007,0,28,-58.95336753276304,-34.18002419626319
6126,Campana,22144,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,Región 11,0015MS0009,62000800,Educación Común,Nivel Secundario,CHACABUCO - 378,3489-43-6962,,ms9campana@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,601500068,Final 2025,157,96,61,9,"MAÑANA,TARDE",620008,0,9,-58.95178347023267,-34.18583184216575
6364,General Rodríguez,22150,ESCUELA DE EDUCACIÓN SECUNDARIA N°13,Región 10,0044MS0013,62001400,Educación Común,Nivel Secundario,ALBERDI - 1109,237-485-0875,,secundaria13grodriguez@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,604400819,Final 2025,735,387,348,18,"MAÑANA,TARDE",620014,0,13,-58.91797628203346,-34.60911139394914
6760,San Miguel,22152,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,Región 9,0131MS0013,62001600,Educación Común,Nivel Secundario,ARGÜERO E/ ROSETTI Y DORREGO - 331,11-4664-5138,,ees13sanmiguel@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613100674,Final 2025,279,155,124,14,"MAÑANA,VESPERTINO",620016,0,13,-58.70867631056257,-34.53087696449994
6515,Malvinas Argentinas,22153,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,Región 9,0133MS0009,62001700,Educación Común,Nivel Secundario,CDORO. RIVADAVIA E/ LOURDES Y ALIGHERI - 296,11-4660-1179,,sec9dist133@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613300634,Final 2025,307,162,145,12,"MAÑANA,TARDE",620017,0,9,-58.714629719678825,-34.51955243046185
6497,Luján,22160,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº18 ""NORBERTO PAPPO NAPOLITANO""",Región 10,0063MS0018,62002400,Educación Común,Nivel Secundario,ALSINA (E/URQUIZA I Y URQUIZA II) - 1900,2323-43-8249,,ees18musicalujan@hotmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,606300676,Final 2025,162,84,78,8,"MAÑANA,TARDE",620024,0,18,-59.11736960860927,-34.57697475020185
6497,Luján,22161,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""ALFONSINA STORNI""",Región 10,0063MS0011,62002500,Educación Común,Nivel Secundario,JOSÉ INGENIEROS Y AMEGHINO - 2606,2323-42-9117,,secundaria11lujan@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,606300624,Final 2025,162,76,86,9,"MAÑANA,TARDE,VESPERTINO",620025,0,11,-59.08283814802356,-34.560459702935745
6539,Merlo,22164,ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,Región 8,0071MS0028,62002800,Educación Común,Nivel Secundario,ZABALA ESQ. ARGENTINA - 74,220-492-5092,,secundaria28@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101287,Final 2025,452,237,215,16,"MAÑANA,TARDE",620028,0,28,-58.680472313201534,-34.759055709709976
6539,Merlo,22165,ESCUELA DE EDUCACIÓN SECUNDARIA Nº31,Región 8,0071MS0031,62002900,Educación Común,Nivel Secundario,GALLARDO - 1250,220-498-8644,,secundaria31merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,607102883,Final 2025,608,298,310,20,"MAÑANA,TARDE",620029,0,31,-58.80064083875905,-34.716392741449255
6539,Merlo,22166,ESCUELA DE EDUCACIÓN SECUNDARIA Nº74,Región 8,0071MS0074,62003000,Educación Común,Nivel Secundario,ESTANISLAO DEL CAMPO Y GARMENDIA - 3106,11-5929-2319,,secundaria74merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101651,Final 2025,356,174,182,12,"MAÑANA,TARDE",620030,0,74,-58.747560266650304,-34.70755050292415
6638,Pilar,22168,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº34 ""MADRES DE PLAZA DE MAYO""",Región 11,0083MS0034,62003200,Educación Común,Nivel Secundario,GREGORIO DE LA FERRERE - 1550,11-6806-8131,,secundaria34pilar@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,608302219,Final 2025,567,297,270,18,"MAÑANA,TARDE,VESPERTINO",620032,0,34,-58.91422096806505,-34.43234241799047
6756,San Isidro,22173,ESCUELA DE EDUCACIÓN SECUNDARIA Nº22,Región 6,0096MS0022,62003700,Educación Común,Nivel Secundario,MONTEVIDEO - 2760,11-4719-6319,,secundaria22sanisidro@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,609602319,Final 2025,211,113,98,9,"MAÑANA,TARDE",620037,0,22,-58.58118185675624,-34.4787885589443
6568,Morón,22175,ESCUELA DE EDUCACIÓN SECUNDARIA Nº62,Región 8,0100MS0062,62003900,Educación Común,Nivel Secundario,MAGNASCO E/ MALAVER Y M. MORENO - 953,11-4650-3646,,secundaria62moron@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,610001038,Final 2025,76,49,27,6,"MAÑANA,TARDE",620039,0,62,-58.60245623807085,-34.64866509015001
6568,Morón,22176,"ESCUELA DE EDUCACIÓN SECUNDARIA N°56 ""JUANA MANSO""",Región 8,0100MS0056,62004000,Educación Común,Nivel Secundario,CRESCENCIA ACOSTA - 921,11-4460-2742,70318,saranpalacios@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,610001001,Final 2025,112,68,44,6,"MAÑANA,TARDE",620040,0,56,-58.60575628425873,-34.627457822030095
6568,Morón,22177,ESCUELA DE EDUCACIÓN SECUNDARIA Nº58,Región 8,0100MS0058,62004100,Educación Común,Nivel Secundario,RIVERA INDARTE - 885,11-4469-0470,70316,secundaria58moron@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,610000564,Final 2025,159,77,82,12,"MAÑANA,TARDE",620041,0,58,-58.5750785981548,-34.63312256830398
6861,Vicente López,22182,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,Región 6,0109MS0010,62004600,Educación Común,Nivel Secundario,MARCONI E/ VALLE GRANDE Y WARNES - 3035,11-4795-0211,,secundaria10olivos@hotmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,610900471,Final 2025,107,46,61,8,TARDE,620046,0,10,-58.50549465795076,-34.5226955602512
6840,Tres de Febrero,22185,ESCUELA DE EDUCACIÓN SECUNDARIA Nº22,Región 7,0117MS0022,62004900,Educación Común,Nivel Secundario,ESCULTOR PARODI - 5517,11-4587-5677,,secundaria22tresdefebrero@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,611700797,Final 2025,134,73,61,6,"MAÑANA,TARDE",620049,0,22,-58.57711670886793,-34.61338424938304
6539,Merlo,22189,ESCUELA DE EDUCACIÓN SECUNDARIA Nº52,Región 8,0071MS0052,62005300,Educación Común,Nivel Secundario,BELEN ESQUINA GARMENDIA - 6099,220-487-5168,70561,ees52merlo@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101481,Final 2025,416,186,230,12,"MAÑANA,TARDE",620053,0,52,-58.74665469560835,-34.70788391293586
6364,General Rodríguez,22213,ESCUELA DE EDUCACIÓN SECUNDARIA N°12,Región 10,0044MS0012,62009200,Educación Común,Nivel Secundario,LA COOPERACION - S/N,237-484-1047,70310,jimenezpablodaniel@hotmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604400520,Final 2025,189,96,93,6,MAÑANA,620092,0,12,-58.95930020382615,-34.589443755145695
6364,General Rodríguez,22214,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,Región 10,0044MS0011,62009300,Educación Común,Nivel Secundario,FORTIN NECOCHEA - 331,11-15-3906-7940,,secundaria11grodriguez@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604400423,Final 2025,349,177,172,12,MAÑANA,620093,0,11,-58.98804642552092,-34.59324484843265
6364,General Rodríguez,22215,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,Región 10,0044MS0010,62009400,Educación Común,Nivel Secundario,RUTA 24 KM. 23.500 - S/N,237-405-0800,,secundaria10grodriguez@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Rural Agrupado,3,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604400021,Final 2025,328,151,177,10,"MAÑANA,TARDE",620094,0,10,-59.0622166964719,-34.72020039021882
6329,General Las Heras,22217,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""VETERANOS DE MALVINAS""",Región 10,0057MS0004,62009600,Educación Común,Nivel Secundario,SANTIAGO VILLAMAYOR - 890,220-476-1337,,secundaria4lasheras@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,605700029,Final 2025,96,54,42,6,MAÑANA,620096,0,4,-58.94139618648303,-34.92920043366082
6574,Navarro,22219,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,Región 10,0074MS0004,62009800,Educación Común,Nivel Secundario,33 ESQUINA 38 - 709,2323-33-3862,,secundaria4navarro@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607400298,Final 2025,292,163,129,12,"MAÑANA,TARDE",620098,0,4,-59.26456439873579,-34.99304380425615
6412,José C. Paz,22239,ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,Región 9,0132MS0028,62010500,Educación Común,Nivel Secundario,PADRE USTARROZ - 5014,11-5056-1054,,gracielaorona@yahoo.com.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,613201285,Final 2025,558,279,279,22,"MAÑANA,TARDE",620105,0,28,-58.76743010574037,-34.54191110928227
6532,Mercedes,22358,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,Región 10,0070MS0007,62208400,Educación Común,Nivel Secundario,55 E/ 12 Y 14 - 288,2324-42-1135,,secundaria7mercedes@gmail.com.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607000049,Final 2025,173,76,97,7,MAÑANA,622084,0,7,-59.44901880707213,-34.65344363081872
6126,Campana,22391,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº8 ""LOMAS DE RÍO LUJÁN""",Región 11,0015MS0008,62022400,Educación Común,Nivel Secundario,RUTA PROVINCIAL Nº4 KM 1.5 - S/N,11-3105-5367,,secundaria8campana@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Rural Agrupado,2,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,601500047,Final 2025,181,90,91,9,"MAÑANA,TARDE",620224,0,8,-58.90851222705725,-34.28612747959927
6126,Campana,22392,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº 23 ""MARÍA ELENA WALSH""",Región 11,0015MS0023,62022500,Educación Común,Nivel Secundario,BERUTTI - 75,3489-51-4750,,ees23campana@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,601500178,Final 2025,119,67,52,6,"MAÑANA,TARDE",620225,0,23,-58.964549405234365,-34.15738995076942
6126,Campana,22393,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº 10 ""CECILIA GRIERSON""",Región 11,0015MS0010,62022600,Educación Común,Nivel Secundario,BIDEGAIN Y ZÁRATE - S/N,3489-15-51-3655,,ees10campana@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,2,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,601500052,Final 2025,272,143,129,11,"MAÑANA,TARDE",620226,0,10,-59.00397327979552,-34.15782700815002
6760,San Miguel,22398,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº10 ""AGUSTÍN TOSCO""",Región 9,0131MS0010,62023100,Educación Común,Nivel Secundario,SAN JOSÉ Y SANTA CLARA - 2600,11-4667-4452/2535,,secundaria10sanmiguel@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,613100642,Final 2025,214,116,98,12,MAÑANA,620231,0,10,-58.715292051191504,-34.55943814899529
6805,Tigre,22400,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº25 ""TORO Y TORITO""",Región 6,0055MS0025,62023300,Educación Común,Nivel Secundario,ARROYO TORO Y TORITO - 561,11-4728-0993,,secundaria25tigre@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Rural Disperso,3,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,605500619,Final 2025,46,27,19,4,MAÑANA,620233,0,25,-58.59292837520267,-34.36901753901402
6497,Luján,22415,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº 20 ""DR. RENÉ FAVALORO""",Región 10,0063MS0020,62024800,Educación Común,Nivel Secundario,HIPÓLITO YRIGOYEN - 1496,2323-43-6549,,secundaria20@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,606300197,Final 2025,712,312,400,24,"MAÑANA,TARDE",620248,0,20,-59.104846035116175,-34.57561910503746
6497,Luján,22418,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,Región 10,0063MS0015,62025100,Educación Común,Nivel Secundario,SANTA FE - 110,2323-48-3003,,ees15olivera@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Rural Agrupado,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,606300113,Final 2025,236,122,114,13,"MAÑANA,TARDE,VESPERTINO",620251,0,15,-59.25471398016585,-34.62576846794027
6756,San Isidro,22428,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,Región 6,0096MS0001,62026100,Educación Común,Nivel Secundario,AV. ROLON E/ YERBAL Y LAMADRID - 1008,11-4700-8163,84202,secundaria1sanisidro@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,609600194,Final 2025,533,288,245,29,"MAÑANA,TARDE,VESPERTINO",620261,0,1,-58.55719184885028,-34.50025198627155
6756,San Isidro,22429,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,Región 6,0096MS0020,62026200,Educación Común,Nivel Secundario,PANAMERICANA Y CAMINO REAL MORÓN - S/N,11-4710-1670,,secundaria20sanisidro@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,609600187,Final 2025,308,151,157,13,"MAÑANA,TARDE",620262,0,20,-58.58455432612022,-34.490238434955245
6861,Vicente López,22431,"ESCUELA DE EDUCACIÓN SECUNDARIA N°11 ""LUIS ALBERTO SPINETTA""",Región 6,0109MS0011,62026400,Educación Común,Nivel Secundario,GOBERNADOR CASTRO - 3720,11-4587-4192,76805,secundaria11vicentelopez@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,610900485,Final 2025,120,61,59,6,"MAÑANA,TARDE",620264,0,11,-58.54867946242549,-34.53253541794805
6252,Escobar,22434,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº10  ""GASTÓN R. JOSÉ GONCALVES""",Región 11,0116MS0010,62026700,Educación Común,Nivel Secundario,LAS HERAS Y BAT. 24 DE FEBRERO - 4150,348-442-4403,,secundaria10escobar@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,2,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,611601510,Final 2025,220,110,110,10,"MAÑANA,TARDE",620267,0,10,-58.81422686995014,-34.31604750153806
6252,Escobar,22435,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,Región 11,0116MS0013,62026800,Educación Común,Nivel Secundario,CORRIENTES ESQ. FORMOSA - 850,3488-448-3574,77281,ees13116@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,611600077,Final 2025,612,301,311,16,"MAÑANA,TARDE,VESPERTINO",620268,0,13,-58.76773959260751,-34.41505492754252
6252,Escobar,22438,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""CARLOS FUENTEALBA""",Región 11,0116MS0011,62027100,Educación Común,Nivel Secundario,25 DE AGOSTO - 1850,3488-455-0117,,ms11carlosfuentealba@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,611600595,Final 2025,467,229,238,12,"MAÑANA,TARDE,VESPERTINO",620271,0,11,-58.75145313407948,-34.43482046858113
6749,San Fernando,22450,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,Región 6,0095MS0018,62027400,Educación Común,Nivel Secundario,FERRANTE - 119,11-4549-2902,,secundaria18sanfernando@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Tercera,Dirección Provincial de Educación Secundaria,609500596,Final 2025,158,89,69,8,MAÑANA,620274,0,18,-58.542522284783566,-34.45935083996987
6371,General San Martín,22456,ESCUELA DE EDUCACIÓN SECUNDARIA Nº36,Región 7,0045MS0036,62027700,Educación Común,Nivel Secundario,SAENZ PEÑA - 3645,11-4720-9359,47002,0045ms0036@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,604501052,Final 2025,222,118,104,12,"MAÑANA,TARDE",620277,0,36,-58.57722710334707,-34.54389136949053
6497,Luján,22458,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,Región 10,0063MS0013,62027900,Educación Común,Nivel Secundario,PATRICIOS - 535,2323-42-2075,,secundaria13lujan@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,606300648,Final 2025,284,155,129,12,MAÑANA,620279,0,13,-59.103812786061965,-34.548226164039264
6539,Merlo,22459,ESCUELA DE EDUCACIÓN SECUNDARIA N°75,Región 8,0071MS0075,62028000,Educación Común,Nivel Secundario,MALDONADO Y CORONDA - S/N,220-493-1901,,secundaria75merlo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Segunda,Dirección Provincial de Educación Secundaria,607101667,Final 2025,401,190,211,12,"MAÑANA,TARDE",620280,0,75,-58.72290935528614,-34.713335243853884
6560,Moreno,22460,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº 33 ""FELIPE MINGOIA""",Región 9,0073MS0033,62028100,Educación Técnico Profesional,Nivel Secundario,LA TABLADA - 7301,237-429-5314,,secundaria33moreno@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN SECUNDARIA,CONURBANO,Urbano,1,Oficial,SEDE,Primera,Dirección Provincial de Educación Secundaria,607300281,Final 2025,21,11,10,1,"""DOBLE ESCOLARIDAD"",MAÑANA,TARDE",620281,0,33,-58.778938620484965,-34.60398411701378
